PrimaryPropertyType,Neighborhood,NumberofBuildings,PropertyGFATotal,LargestPropertyUseType,SecondLargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),ElectricityProp,SteamProp,GasProp,Age,BuildingArea,ParkingArea,LargestUsedArea,SecondLargestUsedArea
Small and Mid-Sized Office,CENTRAL,1.0,72613,Office,Parking,84.0,2602213.75,0.8016316876351914,0.0,0.19836840843685496,32,0.6861718975940947,0.31382810240590525,0.6861718975940947,0.31382810240590525
K-12 School,SOUTHEAST,1.0,51672,K-12 School,NONE,97.0,1436510.375,0.8447714831158111,0.0,0.15522825583490826,27,1.0,0.0,1.0,0.0
Medical Office,SOUTHEAST,1.0,38352,Medical Office,Office,36.0,2108861.75,0.9999996443579101,0.0,0.0,26,0.7110450563204005,0.2889549436795995,0.5211462244472257,0.19568731748018356
Small and Mid-Sized Office,EAST,1.0,36000,Office,Other,95.0,1046187.625,0.777351003363283,0.0,0.22264935508102573,109,1.0,0.0,0.7666666666666667,0.23333333333333334
Mixed Use Property,EAST,1.0,36000,Parking,Retail Store,59.0,1162163.125,0.656569618830403,0.0,0.3434302736115466,103,1.0,0.0,0.5,0.5
Warehouse,EAST,1.0,43200,Non-Refrigerated Warehouse,NONE,38.0,1929851.5,0.5987999594787474,0.0,0.40119978143396007,101,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,53840,Office,Parking,71.0,2912454.75,0.8024835407314054,0.0,0.19751620175386417,103,0.7609583952451708,0.23904160475482913,0.7949479940564635,0.19316493313521546
Retail Store,GREATER DUWAMISH,1.0,43794,Retail Store,Office,88.0,1164537.75,0.7136599908418598,0.0,0.2863402238355949,41,1.0,0.0,0.7772297575010275,0.22277024249897245
Warehouse,GREATER DUWAMISH,1.0,48280,Non-Refrigerated Warehouse,Office,18.0,2701833.75,0.5208170191818797,0.0,0.47918307334786975,48,1.0,0.0,0.8446561723280862,0.15534382767191385
Supermarket / Grocery Store,NORTHEAST,1.0,32822,Supermarket/Grocery Store,Parking,42.0,8839812.0,0.6118570168686845,0.0,0.3881428700067377,51,1.0,0.0,1.0,0.0
Worship Facility,NORTHEAST,1.0,20385,Worship Facility,NONE,65.0,809291.8125,0.23954029560876103,0.0,0.7604599360752831,66,1.0,0.0,1.0,0.0
Worship Facility,NORTHEAST,1.0,24295,Worship Facility,NONE,53.0,216115.0,1.0,0.0,0.0,70,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,NORTHEAST,1.0,20317,Office,NONE,83.0,620994.3125,0.9999994967747793,0.0,0.0,49,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,NORTHEAST,1.0,24377,Supermarket/Grocery Store,NONE,6.0,9851260.0,0.5783618542196632,0.0,0.4216381457803367,43,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,NORTHWEST,0.0,45155,Supermarket/Grocery Store,NONE,6.0,6674179.5,0.6359514304342578,0.0,0.3640486444813179,30,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,32000,Non-Refrigerated Warehouse,NONE,3.0,2186148.5,0.7370107748856036,0.0,0.26298899640166257,50,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,44000,Non-Refrigerated Warehouse,NONE,15.0,4302455.5,0.2668529633833517,0.0,0.7331471528293553,46,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,36000,Non-Refrigerated Warehouse,NONE,44.0,2771820.5,0.17834776819061696,0.0,0.8216524121962443,43,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,48020,Non-Refrigerated Warehouse,NONE,71.0,2373568.25,0.6111086125288371,0.0,0.38889128214450963,37,1.0,0.0,0.9954185755935027,0.0
Warehouse,GREATER DUWAMISH,1.0,27420,Non-Refrigerated Warehouse,NONE,55.0,1176342.25,0.43162863528875206,0.0,0.5683711521880643,37,1.0,0.0,1.0,0.0
K-12 School,NORTHEAST,1.0,43645,K-12 School,NONE,71.0,2053956.375,0.25262464496111803,0.0,0.7473756593296681,67,1.0,0.0,0.8477488830335663,0.0
Retail Store,NORTHEAST,1.0,26853,Retail Store,NONE,68.0,1399062.75,0.8186480556358177,0.0,0.18135212305523823,64,1.0,0.0,0.7582020630841991,0.0
Warehouse,GREATER DUWAMISH,1.0,29394,Non-Refrigerated Warehouse,Office,60.0,1486681.75,0.7681186642669152,0.0,0.23188150389281365,24,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,20400,Non-Refrigerated Warehouse,Office,69.0,438557.0,0.5496890940060243,0.0,0.4503109059939757,90,1.0,0.0,0.7352941176470589,0.2647058823529412
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,20460,Office,NONE,16.0,903541.875,1.0,0.0,0.0,90,1.0,0.0,1.0,0.0
Refrigerated Warehouse,GREATER DUWAMISH,1.0,21870,Refrigerated Warehouse,NONE,45.0,1074350.375,0.99999965095186,0.0,0.0,61,1.0,0.0,1.0,0.0
Medical Office,DELRIDGE,1.0,43615,Medical Office,NONE,89.0,3133849.5,0.41560834366806704,0.0,0.584391815880118,46,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DELRIDGE,1.0,36879,Office,NONE,26.0,1144267.5,0.9999995630392369,0.0,0.0,46,1.0,0.0,0.45703516906640634,0.0
Warehouse,DELRIDGE,1.0,36600,Non-Refrigerated Warehouse,NONE,80.0,308400.4063,0.999998682556859,0.0,0.0,34,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,48890,Non-Refrigerated Warehouse,Office,49.0,2100216.5,0.5153611544333644,0.0,0.4846386074959415,75,1.0,0.0,0.6318060953160155,0.3681734506033954
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,43473,Office,NONE,3.0,4416909.5,0.9999998867986768,0.0,0.0,16,1.0,0.0,1.0,0.0
Retail Store,DELRIDGE,1.0,40265,Retail Store,NONE,19.0,3740373.75,0.9455271682408743,0.0,0.054472631244404386,26,1.0,0.0,1.0,0.0
Retail Store,DELRIDGE,1.0,26208,Retail Store,NONE,79.0,1608884.25,0.6444012364469351,0.0,0.35559860816587646,11,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,32250,Office,NONE,92.0,796042.375,0.8397530345039735,0.0,0.1602464944155768,106,1.0,0.0,1.0,0.0
Retail Store,NORTHWEST,1.0,51000,Retail Store,NONE,95.0,1298039.875,0.9144719071130231,0.0,0.08552818918602173,63,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,20150,Office,NONE,80.0,576174.125,0.9999997830516947,0.0,0.0,96,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,36000,Office,NONE,40.0,1682454.875,1.0,0.0,0.0,107,1.0,0.0,0.875,0.0
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,22580,Office,NONE,90.0,928584.875,0.925916438171578,0.0,0.07408369644185729,89,1.0,0.0,1.0,0.0
Warehouse,CENTRAL,1.0,20000,Non-Refrigerated Warehouse,NONE,18.0,743528.125,0.17385219960576476,0.0,0.8261476322768557,90,1.0,0.0,1.0,0.0
Senior Care Community,NORTH,1.0,244500,Senior Care Community,NONE,100.0,11019641.0,0.5752105717418562,0.0,0.4247893375110859,7,1.0,0.0,1.0,0.0
Retail Store,GREATER DUWAMISH,1.0,37247,Retail Store,NONE,69.0,1748644.5,0.42775875828391646,0.0,0.5722409557803201,52,1.0,0.0,1.0,0.0
Retail Store,BALLARD,1.0,25384,Retail Store,NONE,11.0,3027867.5,0.5982784913804848,0.0,0.40172134348679395,23,1.0,0.0,0.9245193822880554,0.0
Small and Mid-Sized Office,GREATER DUWAMISH,0.0,49052,Office,Retail Store,96.0,1441445.625,0.9999995664075084,0.0,0.0,106,1.0,0.0,0.6603808203539101,0.20502731794829976
Warehouse,GREATER DUWAMISH,1.0,52110,Non-Refrigerated Warehouse,NONE,34.0,586589.1875,0.22183156930419895,0.0,0.7781681110513139,116,1.0,0.0,0.6140855881788524,0.0
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,26310,Office,Non-Refrigerated Warehouse,96.0,771512.6875,0.7298596758332636,0.0,0.2701407292151628,93,1.0,0.0,0.9122006841505131,0.3372862029646522
Retail Store,SOUTHEAST,1.0,37883,Retail Store,Supermarket/Grocery Store,88.0,12434593.0,0.43105351337192943,0.0,0.5689464062072639,50,1.0,0.0,0.7584932555499828,0.6549903650714041
K-12 School,DELRIDGE,1.0,29874,K-12 School,NONE,95.0,1274049.75,0.2278082154955095,0.0,0.772191980729167,54,1.0,0.0,1.0,0.0
Worship Facility,MAGNOLIA / QUEEN ANNE,1.0,20140,Worship Facility,Parking,35.0,992794.6875,0.12327825837605522,0.0,0.8767220563919466,51,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,CENTRAL,1.0,39953,Office,NONE,93.0,1508561.875,0.748095930768501,0.0,0.2519041520918723,45,1.0,0.0,0.75338522764248,0.0
Retail Store,CENTRAL,1.0,21200,Retail Store,Office,15.0,1676426.5,0.9999997017465424,0.0,0.0,18,1.0,0.0,0.6683018867924528,0.33169811320754716
Supermarket / Grocery Store,CENTRAL,1.0,30630,Supermarket/Grocery Store,Other,27.0,6058494.0,0.9999998349424791,0.0,0.0,36,1.0,0.0,0.9294809010773751,0.07972575905974534
Retail Store,CENTRAL,1.0,23421,Retail Store,Bank Branch,25.0,1896626.375,0.9999998022805098,0.0,0.0,36,1.0,0.0,0.8228085905811025,0.17719140941889758
K-12 School,BALLARD,1.0,117116,K-12 School,NONE,83.0,5722325.5,0.1802847461228831,0.0,0.8197151665000532,85,1.0,0.0,1.0,0.0
Worship Facility,BALLARD,1.0,24120,Worship Facility,NONE,66.0,893053.1875,0.3855335883899972,0.0,0.6144662016561023,88,1.0,0.0,1.0,0.0
Worship Facility,BALLARD,1.0,35736,Worship Facility,Office,88.0,1148202.25,0.1855909967081148,0.0,0.8144087855602095,87,1.0,0.0,0.8106671143944482,0.18933288560555184
Warehouse,GREATER DUWAMISH,1.0,51050,Non-Refrigerated Warehouse,NONE,10.0,1206165.75,0.6525255753614294,0.0,0.3474746319069332,75,1.0,0.0,0.9696376101860921,0.0
Retail Store,GREATER DUWAMISH,1.0,21900,Retail Store,NONE,40.0,1302192.875,0.44097691749388507,0.0,0.5590231784980393,62,1.0,0.0,1.0,0.0
Distribution Center,GREATER DUWAMISH,1.0,16300,Distribution Center,NONE,100.0,150167.7969,0.9201639955603558,0.0,0.07983735692669006,64,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,33462,Non-Refrigerated Warehouse,NONE,1.0,1386445.375,0.9999997295241437,0.0,0.0,52,1.0,0.0,1.0,0.0
Warehouse,DOWNTOWN,1.0,23903,Non-Refrigerated Warehouse,Worship Facility,65.0,415364.5938,0.40145212781494427,0.0,0.5985488501210813,86,1.0,0.0,0.7676860645107308,0.18826088775467514
K-12 School,EAST,1.0,46100,K-12 School,Parking,75.0,2177064.75,0.5041342936630617,0.2518504272782883,0.24401525035027094,93,1.0,0.0,1.0,0.0
Worship Facility,NORTHWEST,1.0,21936,Worship Facility,NONE,96.0,608755.375,0.1265040164943102,0.0,0.8734970101906697,65,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,SOUTHEAST,1.0,23250,Office,NONE,55.0,904236.0,1.0,0.0,0.0,49,1.0,0.0,0.9468387096774193,0.0
Warehouse,GREATER DUWAMISH,1.0,30000,Non-Refrigerated Warehouse,Parking,32.0,2794837.0,0.2149513549448501,0.0,0.7850486450551499,56,1.0,0.0,1.0,0.0
Mixed Use Property,DOWNTOWN,1.0,1074552,Multifamily Housing,Hotel,65.0,26416770.0,0.7822295458528806,0.0,0.21777034058289488,7,0.8956551195288828,0.10434488047111727,0.28990779413188006,0.28197797779912
Small and Mid-Sized Office,NORTH,1.0,23022,Office,NONE,78.0,1027230.875,0.8423072369198404,0.0,0.15769288476653312,36,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,31569,Non-Refrigerated Warehouse,NONE,12.0,3064039.5,0.2627224616392837,0.0,0.7372773751774414,54,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,22509,Non-Refrigerated Warehouse,NONE,57.0,177812.7969,1.0,0.0,0.0,60,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,39984,Non-Refrigerated Warehouse,Office,75.0,1073156.375,0.4074914059006545,0.0,0.5925082446628526,60,1.0,0.0,0.7799119647859144,0.22008803521408563
Worship Facility,EAST,1.0,26440,Worship Facility,NONE,91.0,719905.1875,0.31028391499123625,0.0,0.6897158245577999,110,1.0,0.0,1.0,0.0
K-12 School,CENTRAL,4.0,28500,K-12 School,NONE,92.0,1162561.125,0.6171778709700103,0.0,0.38282202150876155,7,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,1.0,23355,Office,NONE,77.0,840549.375,0.99999955386321,0.0,0.0,67,1.0,0.0,0.9383429672447013,0.0
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,30840,Office,Restaurant,30.0,3542708.5,0.5318794927666219,0.0,0.4681203660984244,51,1.0,0.0,0.9486057068741893,0.03826199740596628
Worship Facility,CENTRAL,1.0,21850,Worship Facility,NONE,100.0,317794.4063,0.2582046706087665,0.0,0.7417940508917007,116,1.0,0.0,1.0,0.0
Hotel,DOWNTOWN,1.0,45500,Hotel,NONE,77.0,2799595.0,0.38203847342204855,0.33616994154511637,0.28179147340954674,102,1.0,0.0,1.0,0.0
Warehouse,LAKE UNION,1.0,23050,Non-Refrigerated Warehouse,NONE,27.0,466672.6875,1.0,0.0,0.0,78,1.0,0.0,1.0,0.0
Retail Store,NORTHEAST,1.0,46059,Retail Store,NONE,82.0,1582655.875,0.8682076891794307,0.0,0.13179238980173122,86,1.0,0.0,0.9987190342821164,0.0
Medical Office,NORTHEAST,1.0,23595,Medical Office,NONE,72.0,817409.625,0.9779686653432788,0.0,0.022031793423034383,46,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,28142,Office,NONE,96.0,847097.8125,0.48884673515787175,0.40209712358335237,0.1090558830831593,116,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,39030,Office,Retail Store,99.0,713326.875,0.7350655335956605,0.0,0.2649346416395709,114,1.0,0.0,0.8199077632590315,0.17127850371509096
Small and Mid-Sized Office,DOWNTOWN,0.0,47215,Office,Retail Store,58.0,2092696.0,0.7634051959768643,0.0,0.4739403143122556,107,1.0,0.0,0.5010907550566557,0.47391718733453353
Retail Store,EAST,1.0,36940,Retail Store,NONE,100.0,336745.4063,0.9999987934505048,0.0,0.0,100,1.0,0.0,1.0,0.0
Retail Store,EAST,1.0,30240,Retail Store,Restaurant,78.0,1264626.875,0.8392688950248666,0.0,0.1607312038185176,96,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,35202,Office,Bank Branch,2.0,3605755.5,0.9999998613328053,0.0,0.0,37,1.0,0.0,0.6882279415942276,0.25927504119084144
Senior Care Community,EAST,1.0,95117,Senior Care Community,Parking,1.0,7202141.5,0.5980169925847749,0.0,0.40198293799142937,47,0.7257903424203875,0.27420965757961246,0.7257903424203875,0.27420965757961246
Worship Facility,EAST,1.0,24600,Worship Facility,NONE,69.0,331059.5,0.7802585335868628,0.0,0.21974297671566592,106,1.0,0.0,1.0,0.0
Hospital,SOUTHWEST,0.0,54863,Hospital (General Medical & Surgical),NONE,100.0,2037720.625,0.9999996932847456,0.0,0.0,55,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,EAST,1.0,27544,Office,Parking,94.0,1031667.5,0.785248154080651,0.0,0.21475233057162313,99,1.0,0.0,0.811973569561429,0.1359279697937845
Supermarket / Grocery Store,EAST,1.0,44739,Supermarket/Grocery Store,Parking,17.0,14585813.0,0.5670106973125186,0.0,0.4329892341277103,18,1.0,0.0,1.0,0.0
Worship Facility,BALLARD,1.0,21562,Worship Facility,Pre-school/Daycare,20.0,866806.0,0.2189532605911819,0.0,0.7810467394088181,60,1.0,0.0,0.9763472776180318,0.018551154809386884
Senior Care Community,EAST,1.0,153312,Senior Care Community,Parking,51.0,20628680.0,0.3183355890924674,0.0,0.6816644593837318,53,1.0,0.0,0.9692000626174077,0.4716982362763515
Mixed Use Property,DOWNTOWN,1.0,1206670,Office,Multifamily Housing,87.0,27684480.0,0.843195357109832,0.0,0.15680457064752526,7,0.8327156554816147,0.1672843445183853,0.2646630810412126,0.1500385358051497
Worship Facility,SOUTHEAST,1.0,24200,Worship Facility,Parking,73.0,826488.6875,0.5642363979724768,0.0,0.4357639801331219,48,1.0,0.0,1.0,0.0
K-12 School,NORTHWEST,1.0,23222,K-12 School,NONE,62.0,1219863.125,0.17277594156311593,0.0,0.8272239559663712,78,1.0,0.0,0.6461975712686245,0.0
K-12 School,EAST,1.0,60000,K-12 School,NONE,52.0,3625407.5,0.4239556518818919,0.0,0.5760442102025772,112,1.0,0.0,0.81305,0.0
Other,MAGNOLIA / QUEEN ANNE,1.0,30408,Bank Branch,Parking,61.0,1440554.25,0.9999998264556854,0.0,0.0,36,1.0,0.0,0.8221520652459879,0.17784793475401212
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,30109,Office,Parking,89.0,1465795.75,0.6478631146256223,0.0,0.3521370559302004,96,1.0,0.0,0.9432395629213857,0.239131156796971
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,25481,Office,NONE,92.0,917100.3125,0.2391134284996768,0.0,0.7608862307524292,56,1.0,0.0,1.0,0.0
Senior Care Community,SOUTHEAST,1.0,141297,Senior Care Community,NONE,76.0,19423344.0,0.3499851518873372,0.0,0.6500147451437817,49,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,1.0,27788,Office,Other - Restaurant/Bar,73.0,2119806.25,0.7830734530573255,0.0,0.216926429007368,104,1.0,0.0,1.0,0.0
Hotel,NORTHWEST,1.0,41704,Hotel,NONE,73.0,1943899.25,0.49858139510059485,0.0,0.5014184762919168,26,0.7941684250911184,0.20583157490888165,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,22324,Non-Refrigerated Warehouse,NONE,53.0,588856.125,0.32927907474852197,0.0,0.6707207129755167,75,1.0,0.0,0.9406916323239563,0.0
Small and Mid-Sized Office,EAST,1.0,27600,Office,Retail Store,84.0,1072151.375,0.8970179234252252,0.0,0.10298172681073137,94,1.0,0.0,0.4773550724637681,0.33242753623188404
Senior Care Community,Northwest,1.0,55974,Senior Care Community,NONE,98.0,6135173.0,0.43320750694397697,0.0,0.5667924930560231,55,1.0,0.0,1.0,0.0
Senior Care Community,NORTH,1.0,22583,Senior Care Community,NONE,95.0,1981360.0,0.3753512738724916,0.0,0.6246487261275083,62,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,0.0,31686,Office,Parking,35.0,2305643.5,0.9999997831408021,0.0,0.0,19,0.7677838793157862,0.23221612068421385,0.8182478066022849,0.21302783563718994
Small and Mid-Sized Office,LAKE UNION,1.0,26694,Office,Parking,92.0,720170.6875,1.0,0.0,0.0,35,0.773956694388252,0.22604330561174796,0.9333183486925901,0.17681876077021053
Warehouse,NORTHWEST,1.0,29400,Non-Refrigerated Warehouse,NONE,69.0,227509.5,0.9999978022895747,0.0,0.0,44,1.0,0.0,0.8503401360544217,0.0
Hotel,GREATER DUWAMISH,1.0,22452,Hotel,NONE,85.0,1244150.0,0.42148052887513565,0.0,0.5785194711248643,24,1.0,0.0,1.0,0.0
Other,NORTHEAST,1.0,25767,Bank Branch,NONE,22.0,1581352.75,0.9999995257225183,0.0,0.0,104,1.0,0.0,0.6766018550859627,0.0
Retail Store,NORTHEAST,1.0,33910,Retail Store,Office,75.0,1822834.25,0.6967852397989559,0.0,0.3032146230519862,63,1.0,0.0,0.4301091123562371,0.4264818637570038
Warehouse,LAKE UNION,1.0,78716,Non-Refrigerated Warehouse,Office,38.0,4103800.75,0.89692609954321,0.0,0.10307371769937905,37,1.0,0.0,0.5243533716144113,0.37348188424208545
K-12 School,LAKE UNION,1.0,33300,K-12 School,NONE,92.0,1594733.625,0.21063517739522172,0.0,0.7893650577537675,106,1.0,0.0,0.9231231231231232,0.0
Supermarket / Grocery Store,LAKE UNION,1.0,28808,Supermarket/Grocery Store,NONE,29.0,9232576.0,0.6188446214794224,0.0,0.38115527020844453,59,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,NORTHEAST,1.0,27966,Office,Parking,58.0,1100499.75,1.0,0.0,0.0,59,0.74955302867768,0.25044697132231997,0.74955302867768,0.25044697132231997
Supermarket / Grocery Store,NORTHEAST,1.0,26226,Supermarket/Grocery Store,Parking,37.0,7588060.5,0.704985153979729,0.0,0.2950147801272802,66,1.0,0.0,0.984824220239457,0.0
Mixed Use Property,NORTHEAST,1.0,34948,Bank Branch,Parking,17.0,1159807.125,0.9999998922234591,0.0,0.0,40,0.5491873640837817,0.4508126359162184,0.5489012246766625,0.5489012246766625
Small and Mid-Sized Office,DOWNTOWN,1.0,20880,Office,NONE,94.0,683274.0,1.0,0.0,0.0,116,1.0,0.0,1.0,0.0
Medical Office,SOUTHEAST,1.0,25880,Medical Office,NONE,8.0,1941728.75,0.9300063152487185,0.0,0.06999329849753731,6,1.0,0.0,1.0,0.0
Worship Facility,NORTHEAST,1.0,46485,Worship Facility,NONE,83.0,1544995.75,0.49138775948089175,0.0,0.5086117550808796,66,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,NORTHWEST,1.0,56896,Office,Parking,96.0,1402048.5,0.7111900907850192,0.0,0.28880955259393665,51,1.0,0.0,0.7165354330708661,0.28346456692913385
Worship Facility,NORTHWEST,1.0,27500,Worship Facility,NONE,60.0,577123.125,0.5954864484073481,0.0,0.4045133350010884,38,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,36630,Office,Distribution Center,90.0,541943.3125,0.999999423371425,0.0,0.0,86,1.0,0.0,0.6006006006006006,0.3003003003003003
Small and Mid-Sized Office,DOWNTOWN,1.0,41920,Office,NONE,95.0,1103594.75,1.0,0.0,0.0,110,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,36879,Office,NONE,92.0,1537570.25,0.7713579265727859,0.0,0.22864191083301721,111,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,0.0,33640,Office,NONE,70.0,1078535.75,1.0,0.0,0.0,111,1.0,0.0,0.8121878715814507,0.0
Warehouse,DOWNTOWN,1.0,43484,Non-Refrigerated Warehouse,Retail Store,18.0,1567040.75,1.0,0.0,0.0,110,1.0,0.0,0.6074878116088677,0.2191840677030632
Hotel,DOWNTOWN,1.0,33018,Hotel,Retail Store,49.0,4857581.5,0.3762256999702424,0.0,0.6237741970978768,91,1.0,0.0,0.7024350354352171,0.18671633654370343
Small and Mid-Sized Office,DOWNTOWN,1.0,26510,Office,NONE,91.0,987063.6875,0.9055129991295521,0.0,0.09448731746602723,46,1.0,0.0,1.0,0.0
Warehouse,LAKE UNION,1.0,40028,Non-Refrigerated Warehouse,Retail Store,80.0,942415.1875,0.9955261889282743,0.0,0.004473612114830227,78,1.0,0.0,0.8299690216848207,0.2550214849605276
Small and Mid-Sized Office,LAKE UNION,1.0,44510,Office,Parking,23.0,2188051.25,0.9999998857430784,0.0,0.0,9,0.5904740507751067,0.40952594922489327,0.5904740507751067,0.40952594922489327
Worship Facility,NORTH,1.0,21624,Worship Facility,NONE,90.0,666687.5,0.46966082309927815,0.0,0.530339926877285,62,1.0,0.0,1.0,0.0
Hotel,DOWNTOWN,1.0,40552,Hotel,NONE,99.0,1200180.875,0.18950060339863356,0.0,0.8104995007523346,106,1.0,0.0,1.0,0.0
Retail Store,DOWNTOWN,1.0,24550,Retail Store,Office,100.0,977230.3125,0.09230270371908873,0.0,0.11746872618628477,99,1.0,0.0,0.5498981670061099,0.45010183299389
Residence Hall,NORTHEAST,1.0,22124,Residence Hall/Dormitory,NONE,82.0,637685.0,1.0,0.0,0.0,87,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,27487,Residence Hall/Dormitory,NONE,82.0,1594504.875,0.25465334497644604,0.0,0.7453467334177953,90,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,23616,Residence Hall/Dormitory,NONE,55.0,1656420.25,0.44911730582863857,0.0,0.5508825432434794,90,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,33448,Residence Hall/Dormitory,NONE,78.0,998633.5,0.9999994993158151,0.0,0.0,40,1.0,0.0,1.0,0.0
Senior Care Community,CENTRAL,1.0,74840,Senior Care Community,NONE,48.0,8268496.5,0.49719341357887736,0.0,0.5028065259506369,29,1.0,0.0,1.0,0.0
K-12 School,CENTRAL,1.0,22344,K-12 School,NONE,40.0,1522596.75,0.3648937251442314,0.0,0.6351064390489471,91,1.0,0.0,1.0,0.0
Mixed Use Property,NORTHEAST,1.0,32928,Parking,Retail Store,9.0,5652231.0,0.9999998230787099,0.0,0.0,17,1.0,0.0,0.7376093294460642,0.5074708454810496
Warehouse,GREATER DUWAMISH,1.0,44476,Non-Refrigerated Warehouse,NONE,33.0,1368120.5,0.6805716309345559,0.0,0.31942800360056006,56,1.0,0.0,0.9276014030038673,0.0
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,35017,Office,Non-Refrigerated Warehouse,66.0,1295485.25,0.6982950983038981,0.0,0.3017047087182197,47,1.0,0.0,0.5650112802353143,0.2922580460918982
Residence Hall,NORTHEAST,1.0,29084,Residence Hall/Dormitory,NONE,66.0,1632498.625,0.34343979922188295,0.0,0.6565604304873457,66,1.0,0.0,0.8939623160500619,0.0
Worship Facility,SOUTHEAST,1.0,22952,Worship Facility,Parking,98.0,470666.6875,0.263196872202688,0.0,0.7368037917491239,53,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,21040,Non-Refrigerated Warehouse,NONE,43.0,592088.125,0.4506339322377053,0.0,0.5493658566450729,40,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,28032,Non-Refrigerated Warehouse,NONE,52.0,1321065.0,0.3864578957129286,0.0,0.6135421042870715,65,1.0,0.0,1.0,0.0
Distribution Center,GREATER DUWAMISH,1.0,25620,Distribution Center,NONE,82.0,550324.1875,0.34515837085572404,0.0,0.6548412884360094,42,1.0,0.0,1.0,0.0
Warehouse,DOWNTOWN,1.0,33238,Non-Refrigerated Warehouse,NONE,14.0,1632472.0,1.0,0.0,0.0,24,1.0,0.0,1.0,0.0
K-12 School,EAST,1.0,27800,K-12 School,NONE,8.0,1181428.75,0.4473058574205173,0.0,0.5526943541876732,104,1.0,0.0,0.39902877697841727,0.0
Large Office,DOWNTOWN,1.0,706176,Office,Parking,82.0,13270687.0,0.9999998492919018,0.0,0.0,16,1.0,0.0,0.31551199700924415,0.11052343891607758
Supermarket / Grocery Store,SOUTHWEST,1.0,33706,Supermarket/Grocery Store,NONE,22.0,8687690.0,0.6363597227801636,0.0,0.3636402772198363,18,1.0,0.0,0.9418501157064024,0.0
K-12 School,NORTHWEST,1.0,42128,K-12 School,NONE,93.0,1709307.5,0.522747954946667,0.0,0.4772517525372117,62,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,NORTHEAST,1.0,76585,Supermarket/Grocery Store,Parking,18.0,13906080.0,0.5833439761600682,0.0,0.416655880017949,19,0.4961807142390808,0.5038192857609193,0.5411895279754522,0.0
Worship Facility,NORTHEAST,1.0,26373,Worship Facility,NONE,75.0,964236.0,0.2929552516188983,0.0,0.7070447483811018,78,1.0,0.0,1.0,0.0
